station,valid,tmpc,relh,sped,p01m
NYC,2023-04-07 14:51,11.67,23.85,8.05,0.00
NYC,2023-04-07 15:51,13.33,20.53,8.05,0.00
NYC,2023-04-07 16:51,13.89,20.69,8.05,0.00
NYC,2023-04-07 17:51,12.78,16.29,12.65,0.00
NYC,2023-04-07 18:51,12.78,19.44,8.05,0.00
NYC,2023-04-07 19:51,12.22,21.16,6.90,0.00
NYC,2023-04-07 20:51,12.22,23.08,10.35,0.00
NYC,2023-04-07 21:51,11.11,20.68,12.65,0.00
NYC,2023-04-07 22:51,10.56,24.48,9.20,0.00
NYC,2023-04-07 23:51,9.44,26.57,9.20,0.00
NYC,2023-04-08 00:51,8.89,26.42,4.60,0.00
NYC,2023-04-08 01:51,8.33,25.01,9.20,0.00
NYC,2023-04-08 02:51,7.78,27.15,4.60,0.00
NYC,2023-04-08 03:51,6.67,30.63,9.20,0.00
NYC,2023-04-08 04:51,5.56,33.07,5.75,0.00
NYC,2023-04-08 05:51,5.56,33.07,3.45,0.00
NYC,2023-04-08 06:51,5.00,34.50,,0.00
NYC,2023-04-08 07:51,4.44,39.27,4.60,0.00
NYC,2023-04-08 08:51,3.89,40.67,0.00,0.00
NYC,2023-04-08 09:51,3.33,44.14,6.90,0.00
NYC,2023-04-08 10:51,3.33,44.14,8.05,0.00
NYC,2023-04-08 11:51,3.89,44.14,0.00,0.00
NYC,2023-04-08 12:51,5.00,39.12,5.75,0.00
NYC,2023-04-08 13:51,6.11,34.84,8.05,0.00
NYC,2023-04-08 14:51,6.67,31.85,0.00,0.00
NYC,2023-04-08 15:51,7.22,30.77,4.60,0.00
NYC,2023-04-08 16:51,9.44,26.57,6.90,0.00
NYC,2023-04-08 17:51,11.11,23.68,5.75,0.00
NYC,2023-04-08 18:51,11.11,22.77,4.60,0.00
NYC,2023-04-08 19:51,10.56,21.37,3.45,0.00
NYC,2023-04-08 20:51,11.11,21.70,0.00,0.00
NYC,2023-04-08 21:51,10.56,23.54,0.00,0.00
NYC,2023-04-08 22:51,9.44,32.93,,0.00
NYC,2023-04-08 23:51,8.33,41.99,0.00,0.00
NYC,2023-04-09 00:51,8.33,41.99,,0.00
NYC,2023-04-09 01:51,8.33,38.62,0.00,0.00
NYC,2023-04-09 02:51,7.22,41.50,0.00,0.00
NYC,2023-04-09 03:51,7.22,41.50,5.75,0.00
NYC,2023-04-09 04:51,6.11,48.70,3.45,0.00
NYC,2023-04-09 05:51,6.11,44.80,3.45,0.00
NYC,2023-04-09 06:51,5.56,48.56,0.00,0.00
NYC,2023-04-09 07:51,5.56,52.78,0.00,0.00
NYC,2023-04-09 08:51,5.00,55.07,0.00,0.00
NYC,2023-04-09 09:51,5.00,57.15,0.00,0.00
NYC,2023-04-09 10:51,5.00,57.15,3.45,0.00
NYC,2023-04-09 11:51,6.67,46.70,6.90,0.00
NYC,2023-04-09 12:51,7.22,36.40,13.80,0.00
NYC,2023-04-09 13:51,8.33,40.44,8.05,0.00
NYC,2023-04-09 14:51,9.44,38.95,9.20,0.00
NYC,2023-04-09 15:51,10.56,34.57,11.50,0.00
NYC,2023-04-09 16:51,12.78,24.14,8.05,0.00
NYC,2023-04-09 17:51,12.22,14.76,4.60,0.00
NYC,2023-04-09 18:51,11.11,33.44,5.75,0.00
NYC,2023-04-09 19:51,11.11,33.44,,0.00
NYC,2023-04-09 20:51,10.56,33.01,0.00,0.00
NYC,2023-04-09 21:51,10.00,37.39,3.45,0.00
NYC,2023-04-09 22:51,8.33,43.95,3.45,0.00
NYC,2023-04-09 23:51,7.22,49.02,0.00,0.00
NYC,2023-04-10 00:51,7.22,55.43,0.00,0.00
NYC,2023-04-10 01:51,7.22,60.11,0.00,0.00
NYC,2023-04-10 02:51,6.67,59.50,3.45,0.00
NYC,2023-04-10 03:51,6.67,62.21,6.90,0.00
NYC,2023-04-10 04:51,6.67,65.02,3.45,0.00
NYC,2023-04-10 05:51,6.67,59.50,4.60,0.00
NYC,2023-04-10 06:51,6.11,67.82,3.45,0.00
NYC,2023-04-10 07:51,6.11,70.30,4.60,0.00
NYC,2023-04-10 08:51,6.11,70.30,,0.00
NYC,2023-04-10 09:51,6.11,64.88,3.45,0.00
NYC,2023-04-10 10:51,6.11,62.06,3.45,0.00
NYC,2023-04-10 11:51,7.22,53.00,6.90,0.00
NYC,2023-04-10 12:51,8.33,47.54,6.90,0.00
NYC,2023-04-10 13:51,10.56,44.09,8.05,0.00
NYC,2023-04-10 14:51,12.78,36.54,,0.00
NYC,2023-04-10 15:51,15.00,29.25,4.60,0.00
NYC,2023-04-10 16:51,16.67,23.23,,0.00
NYC,2023-04-10 17:51,17.78,19.81,9.20,0.00
NYC,2023-04-10 18:51,18.89,18.47,3.45,0.00
NYC,2023-04-10 19:51,18.89,21.04,5.75,0.00
NYC,2023-04-10 20:51,16.67,28.33,5.75,0.00
NYC,2023-04-10 21:51,16.11,29.45,,0.00
NYC,2023-04-10 22:51,15.00,31.63,4.60,0.00
NYC,2023-04-10 23:51,13.89,36.86,3.45,0.00
NYC,2023-04-11 00:51,13.33,41.92,0.00,0.00
NYC,2023-04-11 01:51,12.78,46.91,0.00,0.00
NYC,2023-04-11 02:51,15.00,29.25,6.90,0.00
NYC,2023-04-11 03:51,14.44,29.32,8.05,0.00
NYC,2023-04-11 04:51,13.33,32.71,11.50,0.00
NYC,2023-04-11 05:51,12.22,36.52,5.75,0.00
NYC,2023-04-11 06:51,12.22,35.05,4.60,0.00
NYC,2023-04-11 07:51,11.67,36.22,3.45,0.00
NYC,2023-04-11 08:51,11.11,37.72,0.00,0.00
NYC,2023-04-11 09:51,11.11,37.72,4.60,0.00
NYC,2023-04-11 10:51,11.11,37.72,5.75,0.00
NYC,2023-04-11 11:51,11.67,37.74,3.45,0.00
NYC,2023-04-11 12:51,13.33,34.08,3.45,0.00
NYC,2023-04-11 13:51,15.00,28.18,6.90,0.00
NYC,2023-04-11 14:51,18.33,23.75,4.60,0.00
NYC,2023-04-11 15:51,20.56,18.91,5.75,0.00
NYC,2023-04-11 16:51,22.78,17.99,6.90,0.00
NYC,2023-04-11 17:51,23.33,12.47,11.50,0.00
NYC,2023-04-11 18:51,22.78,12.31,4.60,0.00
NYC,2023-04-11 19:51,22.78,13.36,,0.00
NYC,2023-04-11 20:51,22.78,14.00,6.90,0.00
NYC,2023-04-11 21:51,22.22,15.04,8.05,0.00
NYC,2023-04-11 22:51,22.22,15.75,8.05,0.00
NYC,2023-04-11 23:51,21.67,17.01,5.75,0.00
NYC,2023-04-12 00:51,21.11,17.66,8.05,0.00
NYC,2023-04-12 01:51,20.56,19.79,8.05,0.00
NYC,2023-04-12 02:51,19.44,22.15,6.90,0.00
NYC,2023-04-12 03:51,18.89,23.82,6.90,0.00
NYC,2023-04-12 04:51,18.89,22.86,4.60,0.00
NYC,2023-04-12 05:51,18.89,22.86,4.60,0.00
NYC,2023-04-12 06:51,18.33,24.75,3.45,0.00
NYC,2023-04-12 07:51,18.89,23.82,6.90,0.00
NYC,2023-04-12 08:51,18.33,26.85,4.60,0.00
NYC,2023-04-12 09:51,18.89,26.81,5.75,0.00
NYC,2023-04-12 10:51,18.89,28.03,4.60,0.00
NYC,2023-04-12 11:51,19.44,28.39,6.90,0.00
NYC,2023-04-12 12:51,20.00,28.34,9.20,0.00
NYC,2023-04-12 13:51,20.56,29.55,5.75,0.00
NYC,2023-04-12 14:51,22.22,26.77,4.60,0.00
NYC,2023-04-12 15:51,25.00,23.55,4.60,0.00
NYC,2023-04-12 16:51,26.67,20.44,10.35,0.00
NYC,2023-04-12 17:51,27.78,18.54,11.50,0.00
NYC,2023-04-12 18:51,28.33,17.23,12.65,0.00
NYC,2023-04-12 19:51,28.89,16.04,5.75,0.00
NYC,2023-04-12 20:51,28.89,17.38,9.20,0.00
NYC,2023-04-12 21:51,28.33,18.66,5.75,0.00
NYC,2023-04-12 22:51,27.78,20.71,0.00,0.00
NYC,2023-04-12 23:51,26.67,23.00,3.45,0.00
NYC,2023-04-13 00:51,26.11,25.78,4.60,0.00
NYC,2023-04-13 01:51,25.00,27.53,4.60,0.00
NYC,2023-04-13 02:51,23.89,29.43,3.45,0.00
NYC,2023-04-13 03:51,23.89,29.43,0.00,0.00
NYC,2023-04-13 04:51,22.78,32.84,0.00,0.00
NYC,2023-04-13 05:51,22.22,33.97,0.00,0.00
NYC,2023-04-13 06:51,21.67,35.02,3.45,0.00
NYC,2023-04-13 07:51,20.56,38.82,4.60,0.00
NYC,2023-04-13 08:51,20.56,35.94,3.45,0.00
NYC,2023-04-13 09:51,20.00,38.94,3.45,0.00
NYC,2023-04-13 10:51,20.00,37.32,0.00,0.00
NYC,2023-04-13 11:51,21.11,36.36,6.90,0.00
NYC,2023-04-13 12:51,22.78,34.00,3.45,0.00
NYC,2023-04-13 13:51,25.00,29.74,5.75,0.00
NYC,2023-04-13 14:51,27.22,26.08,0.00,0.00
NYC,2023-04-13 15:51,28.89,21.90,5.75,0.00
NYC,2023-04-13 16:51,30.00,21.43,,0.00
NYC,2023-04-13 17:51,31.67,18.62,8.05,0.00
NYC,2023-04-13 18:51,31.67,18.62,,0.00
NYC,2023-04-13 19:51,31.67,19.42,10.35,0.00
NYC,2023-04-13 20:51,31.67,18.62,10.35,0.00
NYC,2023-04-13 21:51,31.11,18.47,12.65,0.00
NYC,2023-04-13 22:51,30.56,18.35,11.50,0.00
NYC,2023-04-13 23:51,28.89,21.90,,0.00
NYC,2023-04-14 00:51,27.78,24.38,10.35,0.00
NYC,2023-04-14 01:51,26.67,26.85,4.60,0.00
NYC,2023-04-14 02:51,26.11,27.84,0.00,0.00
NYC,2023-04-14 03:51,25.56,27.70,5.75,0.00
NYC,2023-04-14 04:51,24.44,29.80,4.60,0.00
NYC,2023-04-14 05:51,24.44,29.80,5.75,0.00
NYC,2023-04-14 06:51,23.89,30.71,4.60,0.00
NYC,2023-04-14 07:51,23.33,30.54,4.60,0.00
NYC,2023-04-14 08:51,22.22,32.56,3.45,0.00
NYC,2023-04-14 09:51,21.67,33.57,0.00,0.00
NYC,2023-04-14 10:51,21.11,36.36,0.00,0.00
NYC,2023-04-14 11:51,22.78,35.46,0.00,0.00
NYC,2023-04-14 12:51,24.44,30.85,0.00,0.00
NYC,2023-04-14 13:51,26.11,24.70,3.45,0.00
NYC,2023-04-14 14:51,28.33,23.68,0.00,0.00
NYC,2023-04-14 15:51,31.11,21.72,0.00,0.00
NYC,2023-04-14 16:51,31.67,18.62,0.00,0.00
NYC,2023-04-14 17:51,32.22,18.88,,0.00
NYC,2023-04-14 18:51,31.67,18.62,6.90,0.00
NYC,2023-04-14 19:51,31.67,18.62,4.60,0.00
NYC,2023-04-14 20:51,30.56,19.83,6.90,0.00
NYC,2023-04-14 21:51,28.89,23.66,3.45,0.00
NYC,2023-04-14 22:51,27.22,29.23,0.00,0.00
NYC,2023-04-14 23:51,25.56,33.26,0.00,0.00
NYC,2023-04-15 00:51,25.56,33.26,5.75,0.00
NYC,2023-04-15 01:51,25.00,31.02,6.90,0.00
NYC,2023-04-15 02:51,24.44,32.17,9.20,0.00
NYC,2023-04-15 03:51,23.33,35.60,6.90,0.00
NYC,2023-04-15 04:51,22.22,42.51,4.60,0.00
NYC,2023-04-15 05:51,21.11,58.94,4.60,0.00
NYC,2023-04-15 06:51,21.11,65.45,,0.00
NYC,2023-04-15 07:51,20.56,70.21,5.75,0.00
NYC,2023-04-15 08:51,20.00,75.84,,0.00
NYC,2023-04-15 09:51,20.00,75.84,0.00,0.00
NYC,2023-04-15 10:51,18.89,75.12,0.00,0.00
NYC,2023-04-15 11:43,19.44,72.81,4.60,0.00
NYC,2023-04-15 11:51,18.89,75.12,0.00,0.00
NYC,2023-04-15 11:58,18.89,75.12,0.00,0.00
NYC,2023-04-15 12:10,18.89,75.12,0.00,0.00
NYC,2023-04-15 12:51,19.44,75.74,0.00,0.00
NYC,2023-04-15 13:22,20.56,70.21,0.00,0.00
NYC,2023-04-15 13:51,20.00,70.10,0.00,0.00
NYC,2023-04-15 14:13,20.56,70.21,,0.00
NYC,2023-04-15 14:40,22.22,66.16,0.00,0.00
NYC,2023-04-15 14:51,21.67,68.21,0.00,0.00
NYC,2023-04-15 15:51,23.33,62.05,8.05,0.00
NYC,2023-04-15 16:32,22.22,61.15,9.20,0.00
NYC,2023-04-15 16:51,21.67,63.05,9.20,0.00
NYC,2023-04-15 17:51,21.11,63.37,8.05,0.00
NYC,2023-04-15 18:24,20.00,67.86,0.00,0.00
NYC,2023-04-15 18:43,19.44,70.49,5.75,0.00
NYC,2023-04-15 18:51,19.44,70.49,,0.00
NYC,2023-04-15 19:43,21.11,65.45,,0.00
NYC,2023-04-15 19:51,21.11,65.45,5.75,0.00
NYC,2023-04-15 20:51,19.44,70.49,6.90,0.00
NYC,2023-04-15 21:21,19.44,70.24,3.45,0.00
NYC,2023-04-15 21:24,19.44,72.81,0.00,0.00
NYC,2023-04-15 21:51,18.89,75.12,,0.00
NYC,2023-04-15 22:49,18.00,82.62,0.00,T
NYC,2023-04-15 22:51,17.78,83.78,,T
NYC,2023-04-15 23:28,17.22,90.25,0.00,T
NYC,2023-04-15 23:36,17.22,90.25,0.00,0.25
NYC,2023-04-15 23:46,17.00,93.83,0.00,0.51
NYC,2023-04-15 23:51,17.22,93.18,0.00,0.51
NYC,2023-04-16 00:06,17.22,93.18,0.00,0.00
NYC,2023-04-16 00:23,17.22,93.18,0.00,0.00
NYC,2023-04-16 00:41,17.22,93.18,0.00,0.00
NYC,2023-04-16 00:49,17.00,93.83,0.00,0.00
NYC,2023-04-16 00:51,17.22,93.18,0.00,0.00
NYC,2023-04-16 01:03,16.67,93.16,3.45,0.00
NYC,2023-04-16 01:39,15.56,92.43,3.45,0.00
NYC,2023-04-16 01:51,15.56,92.43,4.60,0.00
NYC,2023-04-16 02:12,15.56,89.48,0.00,T
NYC,2023-04-16 02:41,15.56,92.43,0.00,T
NYC,2023-04-16 02:51,15.56,89.48,4.60,T
NYC,2023-04-16 03:49,16.00,87.92,5.75,0.00
NYC,2023-04-16 03:51,15.00,93.07,5.75,0.00
NYC,2023-04-16 04:05,15.00,93.07,6.90,0.00
NYC,2023-04-16 04:34,15.00,93.07,5.75,0.00
NYC,2023-04-16 04:51,15.00,93.07,3.45,0.00
NYC,2023-04-16 05:29,15.00,93.07,0.00,0.00
NYC,2023-04-16 05:49,15.00,93.74,0.00,0.00
NYC,2023-04-16 05:51,15.00,96.13,0.00,0.00
NYC,2023-04-16 06:02,15.56,92.43,0.00,0.00
NYC,2023-04-16 06:26,15.56,92.43,0.00,0.00
NYC,2023-04-16 06:51,15.56,92.43,0.00,0.00
NYC,2023-04-16 07:51,15.56,92.43,0.00,0.00
NYC,2023-04-16 08:04,15.00,96.13,3.45,0.00
NYC,2023-04-16 08:28,15.00,93.07,4.60,0.00
NYC,2023-04-16 08:49,15.00,87.83,3.45,0.00
NYC,2023-04-16 08:51,15.00,89.44,0.00,0.00
NYC,2023-04-16 09:51,14.44,93.04,0.00,0.00
NYC,2023-04-16 10:07,15.00,93.07,0.00,0.00
NYC,2023-04-16 10:40,15.00,93.07,0.00,0.00
NYC,2023-04-16 10:51,15.56,89.48,0.00,0.00
NYC,2023-04-16 11:15,15.56,89.48,0.00,0.00
NYC,2023-04-16 11:46,16.00,87.92,3.45,0.00
NYC,2023-04-16 11:51,16.11,86.67,3.45,0.00
NYC,2023-04-16 12:51,17.22,80.76,4.60,0.00
NYC,2023-04-16 13:51,17.78,77.97,3.45,0.00
NYC,2023-04-16 14:15,18.89,75.12,3.45,0.00
NYC,2023-04-16 14:51,19.44,72.81,0.00,0.00
NYC,2023-04-16 15:18,19.44,70.49,0.00,0.00
NYC,2023-04-16 15:38,20.00,67.86,3.45,0.00
NYC,2023-04-16 15:51,20.00,67.86,4.60,0.00
NYC,2023-04-16 16:51,20.56,65.35,5.75,0.00
NYC,2023-04-16 17:51,20.00,65.22,3.45,0.00
NYC,2023-04-16 18:51,20.56,65.35,3.45,0.00
NYC,2023-04-16 19:11,21.11,63.37,6.90,0.00
NYC,2023-04-16 19:31,20.56,65.35,8.05,0.00
NYC,2023-04-16 19:51,20.56,65.35,4.60,0.00
NYC,2023-04-16 20:51,20.56,62.80,6.90,0.00
NYC,2023-04-16 21:51,20.00,65.22,4.60,0.00
NYC,2023-04-16 22:51,18.33,72.61,3.45,0.00
NYC,2023-04-16 23:51,17.22,75.11,4.60,0.00
NYC,2023-04-17 00:51,15.00,80.75,5.75,0.00
NYC,2023-04-17 01:49,15.00,82.25,0.00,0.00
NYC,2023-04-17 01:51,15.00,80.75,0.00,0.00
NYC,2023-04-17 02:39,14.44,84.00,,0.00
NYC,2023-04-17 02:51,14.44,84.00,,0.00
NYC,2023-04-17 03:49,14.00,87.74,5.75,0.00
NYC,2023-04-17 03:51,14.44,84.00,5.75,0.00
NYC,2023-04-17 04:51,13.89,86.77,3.45,0.00
NYC,2023-04-17 05:51,13.33,90.29,6.90,0.00
NYC,2023-04-17 06:12,13.33,90.29,8.05,0.00
NYC,2023-04-17 06:51,13.33,90.29,6.90,0.00
NYC,2023-04-17 07:05,13.33,90.29,5.75,0.00
NYC,2023-04-17 07:15,13.33,90.29,3.45,0.00
NYC,2023-04-17 07:34,12.78,92.95,3.45,0.00
NYC,2023-04-17 07:41,12.78,93.29,0.00,0.00
NYC,2023-04-17 07:51,12.78,93.29,3.45,0.00
NYC,2023-04-17 08:11,12.22,92.92,4.60,T
NYC,2023-04-17 08:18,12.22,92.92,6.90,T
NYC,2023-04-17 08:29,12.22,92.92,8.05,T
NYC,2023-04-17 08:36,12.22,92.92,5.75,T
NYC,2023-04-17 08:51,12.22,92.92,8.05,T
NYC,2023-04-17 09:20,12.22,92.92,4.60,0.00
NYC,2023-04-17 09:49,12.00,93.60,5.75,0.00
NYC,2023-04-17 09:51,12.22,92.92,6.90,0.00
NYC,2023-04-17 10:04,11.67,92.89,11.50,0.00
NYC,2023-04-17 10:13,11.67,92.89,6.90,0.00
NYC,2023-04-17 10:51,12.22,92.92,8.05,0.00
NYC,2023-04-17 11:26,12.22,92.92,0.00,0.00
NYC,2023-04-17 11:46,12.00,93.60,0.00,0.00
NYC,2023-04-17 11:49,12.00,93.60,0.00,0.00
NYC,2023-04-17 11:51,12.22,92.92,0.00,0.00
NYC,2023-04-17 12:39,12.22,92.92,0.00,T
NYC,2023-04-17 12:51,12.22,92.92,3.45,T
NYC,2023-04-17 13:20,12.22,92.92,3.45,T
NYC,2023-04-17 13:33,12.22,96.40,5.75,T
NYC,2023-04-17 13:51,12.22,96.76,4.60,T
NYC,2023-04-17 14:05,12.78,92.95,5.75,0.00
NYC,2023-04-17 14:42,12.78,89.59,4.60,0.00
NYC,2023-04-17 14:49,13.00,87.65,0.00,0.00
NYC,2023-04-17 14:51,12.78,89.59,3.45,T
NYC,2023-04-17 15:42,13.33,89.64,0.00,0.00
NYC,2023-04-17 15:49,14.00,87.74,0.00,0.00
NYC,2023-04-17 15:51,13.89,89.68,0.00,0.00
NYC,2023-04-17 16:18,13.89,86.45,3.45,0.00
NYC,2023-04-17 16:39,13.89,89.68,0.00,T
NYC,2023-04-17 16:58,14.44,90.04,0.00,0.00
NYC,2023-04-17 17:05,14.44,86.82,4.60,0.00
NYC,2023-04-17 17:51,14.44,84.00,3.45,T
NYC,2023-04-17 18:37,17.22,62.49,5.75,0.00
NYC,2023-04-17 18:51,17.78,60.34,8.05,0.00
NYC,2023-04-17 19:51,19.44,45.04,5.75,0.00
NYC,2023-04-17 20:51,19.44,31.87,9.20,0.00
NYC,2023-04-17 21:51,18.33,34.17,,0.00
NYC,2023-04-17 22:51,17.22,33.72,12.65,0.00
NYC,2023-04-17 23:51,16.67,34.93,8.05,0.00
NYC,2023-04-18 00:51,16.67,34.81,6.90,0.00
NYC,2023-04-18 01:51,16.11,34.91,10.35,0.00
NYC,2023-04-18 02:51,15.00,33.08,4.60,0.00
NYC,2023-04-18 03:51,13.89,43.63,,0.00
NYC,2023-04-18 04:51,12.78,43.31,6.90,0.00
NYC,2023-04-18 05:51,12.22,41.11,8.05,0.00
NYC,2023-04-18 06:51,11.67,39.16,10.35,0.00
NYC,2023-04-18 07:51,10.56,44.09,9.20,0.00
NYC,2023-04-18 08:51,10.00,45.93,,0.00
NYC,2023-04-18 09:51,10.00,45.93,6.90,0.00
NYC,2023-04-18 10:51,10.00,49.81,0.00,0.00
NYC,2023-04-18 11:51,11.11,46.25,0.00,0.00
NYC,2023-04-18 12:51,11.67,44.42,9.20,0.00
NYC,2023-04-18 13:51,11.67,46.42,0.00,0.00
NYC,2023-04-18 14:51,10.56,49.98,9.20,0.00
NYC,2023-04-18 15:51,11.11,46.25,3.45,0.00
NYC,2023-04-18 16:51,11.11,44.24,,0.00
NYC,2023-04-18 17:51,11.11,42.65,9.20,0.00
NYC,2023-04-18 18:51,13.33,38.36,6.90,0.00
NYC,2023-04-18 19:51,13.33,35.36,16.10,0.00
NYC,2023-04-18 20:51,12.78,33.79,4.60,0.00
NYC,2023-04-18 21:51,12.78,31.11,11.50,0.00
NYC,2023-04-18 22:51,11.11,34.72,9.20,0.00
NYC,2023-04-18 23:51,10.00,39.14,8.05,0.00
NYC,2023-04-19 00:51,8.89,42.17,8.05,0.00
NYC,2023-04-19 01:51,8.33,45.62,9.20,0.00
NYC,2023-04-19 02:51,8.33,45.62,8.05,0.00
NYC,2023-04-19 03:51,7.78,45.47,3.45,0.00
NYC,2023-04-19 04:51,7.78,45.47,6.90,0.00
NYC,2023-04-19 05:51,7.78,43.44,6.90,0.00
NYC,2023-04-19 06:51,7.78,45.47,0.00,0.00
NYC,2023-04-19 07:51,7.78,45.47,6.90,0.00
NYC,2023-04-19 08:51,7.78,47.20,5.75,0.00
NYC,2023-04-19 09:51,7.78,45.47,4.60,0.00
NYC,2023-04-19 10:51,7.78,47.20,5.75,0.00
NYC,2023-04-19 11:51,7.78,51.03,6.90,0.00
NYC,2023-04-19 12:51,8.33,49.32,5.75,0.00
NYC,2023-04-19 13:51,9.44,45.75,6.90,0.00
NYC,2023-04-19 14:51,9.44,45.75,12.65,0.00
NYC,2023-04-19 15:51,12.22,37.89,6.90,0.00
NYC,2023-04-19 16:51,12.78,35.21,9.20,0.00
NYC,2023-04-19 17:51,15.00,31.63,12.65,0.00
NYC,2023-04-19 18:51,15.56,29.31,9.20,0.00
NYC,2023-04-19 19:51,16.67,28.33,4.60,0.00
NYC,2023-04-19 20:51,17.78,26.50,5.75,0.00
NYC,2023-04-19 21:51,17.78,26.50,4.60,0.00
NYC,2023-04-19 22:51,17.22,26.45,0.00,0.00
NYC,2023-04-19 23:51,14.44,39.00,4.60,0.00
NYC,2023-04-20 00:51,12.22,56.74,5.75,0.00
NYC,2023-04-20 01:51,11.67,60.73,3.45,0.00
NYC,2023-04-20 02:51,10.56,63.12,3.45,0.00
NYC,2023-04-20 03:51,10.56,63.12,3.45,0.00
NYC,2023-04-20 04:51,10.56,58.36,3.45,0.00
NYC,2023-04-20 05:51,10.00,53.97,5.75,0.00
NYC,2023-04-20 06:51,10.00,47.64,5.75,0.00
NYC,2023-04-20 07:51,9.44,51.89,4.60,0.00
NYC,2023-04-20 08:51,8.33,58.47,3.45,0.00
NYC,2023-04-20 09:51,8.33,60.61,4.60,0.00
NYC,2023-04-20 10:51,7.22,62.83,5.75,0.00
NYC,2023-04-20 11:51,8.33,53.50,4.60,0.00
NYC,2023-04-20 12:51,9.44,51.89,4.60,0.00
NYC,2023-04-20 13:51,10.00,49.81,5.75,0.00
NYC,2023-04-20 14:51,11.67,44.42,0.00,0.00
NYC,2023-04-20 15:51,14.44,35.69,4.60,0.00
NYC,2023-04-20 16:51,15.56,30.41,3.45,0.00
NYC,2023-04-20 17:51,17.22,29.77,3.45,0.00
NYC,2023-04-20 18:51,18.33,32.97,0.00,0.00
NYC,2023-04-20 19:51,17.78,34.02,0.00,0.00
NYC,2023-04-20 20:51,16.67,36.37,,0.00
NYC,2023-04-20 21:51,16.11,37.81,0.00,0.00
NYC,2023-04-20 22:51,13.89,45.22,0.00,0.00
NYC,2023-04-20 23:51,12.78,50.58,4.60,0.00
NYC,2023-04-21 00:51,12.22,54.34,0.00,0.00
NYC,2023-04-21 01:51,11.67,54.21,0.00,0.00
NYC,2023-04-21 02:51,11.67,54.21,0.00,0.00
NYC,2023-04-21 03:51,12.78,50.58,0.00,0.00
NYC,2023-04-21 04:51,12.78,46.91,0.00,T
NYC,2023-04-21 05:51,12.22,44.92,0.00,0.00
NYC,2023-04-21 06:51,12.22,50.42,0.00,0.00
NYC,2023-04-21 07:51,11.67,50.28,0.00,0.00
NYC,2023-04-21 08:51,11.11,63.24,0.00,0.00
NYC,2023-04-21 09:51,11.67,73.89,4.60,0.00
NYC,2023-04-21 10:51,10.56,79.54,0.00,0.00
NYC,2023-04-21 11:51,12.22,74.26,5.75,0.00
NYC,2023-04-21 12:51,13.33,71.69,3.45,0.00
NYC,2023-04-21 13:51,15.56,61.65,3.45,0.00
NYC,2023-04-21 14:51,17.78,53.72,6.90,0.00
NYC,2023-04-21 15:51,18.89,50.10,9.20,0.00
NYC,2023-04-21 16:51,19.44,45.19,10.35,0.00
NYC,2023-04-21 17:51,21.11,42.20,5.75,0.00
NYC,2023-04-21 18:51,20.56,43.52,9.20,0.00
NYC,2023-04-21 19:51,20.56,43.52,,0.00
NYC,2023-04-21 20:51,20.00,46.76,,0.00
NYC,2023-04-21 21:47,18.00,55.63,8.05,0.00
NYC,2023-04-21 21:51,18.33,56.12,5.75,0.00
NYC,2023-04-21 22:43,16.11,67.06,0.00,0.00
NYC,2023-04-21 22:51,16.11,67.06,6.90,0.00
NYC,2023-04-21 23:12,16.11,67.06,4.60,0.00
NYC,2023-04-21 23:51,15.56,66.46,,0.00
NYC,2023-04-22 00:51,14.44,74.91,9.20,0.00
NYC,2023-04-22 01:51,13.89,74.27,8.05,0.00
NYC,2023-04-22 02:05,13.89,74.27,8.05,0.00
NYC,2023-04-22 02:51,13.33,77.28,8.05,0.00
NYC,2023-04-22 03:51,12.78,79.85,4.60,0.00
NYC,2023-04-22 04:51,11.67,79.40,6.90,0.00
NYC,2023-04-22 05:49,11.00,81.74,10.35,0.00
NYC,2023-04-22 05:51,11.11,82.68,8.05,0.00
NYC,2023-04-22 06:51,11.11,82.68,6.90,0.00
NYC,2023-04-22 07:46,11.00,87.47,6.90,0.00
NYC,2023-04-22 07:51,10.56,89.09,8.05,0.00
NYC,2023-04-22 08:51,10.56,89.09,6.90,0.00
NYC,2023-04-22 09:51,10.56,92.14,5.75,0.00
NYC,2023-04-22 10:51,11.11,89.13,8.05,0.00
NYC,2023-04-22 11:51,11.11,89.13,,0.00
NYC,2023-04-22 12:51,11.67,85.59,8.05,0.00
NYC,2023-04-22 13:09,11.67,85.59,9.20,0.00
NYC,2023-04-22 13:51,12.78,83.20,5.75,0.00
NYC,2023-04-22 14:51,14.44,74.91,6.90,0.00
NYC,2023-04-22 15:22,15.00,72.01,11.50,0.00
NYC,2023-04-22 15:51,15.56,69.24,12.65,0.00
NYC,2023-04-22 16:51,17.22,62.49,10.35,0.00
NYC,2023-04-22 17:51,17.78,62.85,8.05,0.00
NYC,2023-04-22 18:51,18.33,65.56,9.20,0.00
NYC,2023-04-22 19:51,18.33,65.56,11.50,0.00
NYC,2023-04-22 20:21,17.22,70.07,9.20,0.00
NYC,2023-04-22 20:51,16.11,72.22,10.35,0.00
NYC,2023-04-22 21:40,14.44,84.00,5.75,0.51
NYC,2023-04-22 21:49,14.00,87.74,0.00,1.02
NYC,2023-04-22 21:51,14.44,86.82,0.00,1.02
NYC,2023-04-22 21:58,14.44,90.04,6.90,T
NYC,2023-04-22 22:51,15.00,89.44,5.75,T
