station,valid,tmpc,relh,sped,p01m
JRB,2023-03-03 05:56,4.44,59.65,5.75,0.00
JRB,2023-03-03 06:56,3.89,59.52,3.45,0.00
JRB,2023-03-03 07:56,3.89,59.52,5.75,0.00
JRB,2023-03-03 08:56,3.33,62.14,5.75,0.00
JRB,2023-03-03 09:56,3.33,62.14,4.60,0.00
JRB,2023-03-03 10:56,3.33,62.14,3.45,0.00
JRB,2023-03-03 11:56,3.33,59.36,3.45,0.00
JRB,2023-03-03 12:56,5.00,57.15,6.90,0.00
JRB,2023-03-03 13:56,5.00,57.15,5.75,0.00
JRB,2023-03-03 14:56,6.11,50.98,5.75,0.00
JRB,2023-03-03 15:56,7.22,45.12,6.90,0.00
JRB,2023-03-03 16:56,7.22,39.62,9.20,0.51
JRB,2023-03-03 18:56,7.22,47.23,8.05,0.00
JRB,2023-03-03 19:56,6.67,50.73,5.75,0.00
JRB,2023-03-03 20:56,5.56,59.22,3.45,0.00
JRB,2023-03-03 21:56,5.56,59.22,6.90,0.00
JRB,2023-03-03 22:56,5.00,67.03,10.35,0.00
JRB,2023-03-03 23:56,5.00,70.08,13.80,0.00
JRB,2023-03-04 00:56,5.00,73.25,14.95,0.00
JRB,2023-03-04 01:20,5.00,75.33,13.80,T
JRB,2023-03-04 01:56,4.44,82.80,16.10,T
JRB,2023-03-04 02:36,4.00,93.19,18.40,0.51
JRB,2023-03-04 02:56,5.00,85.54,16.10,0.76
JRB,2023-03-04 03:05,5.00,86.89,17.25,T
JRB,2023-03-04 03:56,5.56,91.84,20.70,0.25
JRB,2023-03-04 04:46,6.00,93.30,21.85,0.76
JRB,2023-03-04 04:56,6.11,92.58,24.15,0.76
JRB,2023-03-04 05:56,6.11,92.58,28.75,2.54
JRB,2023-03-04 06:12,6.00,93.30,27.60,1.27
JRB,2023-03-04 06:22,6.00,93.30,27.60,1.78
JRB,2023-03-04 06:45,6.00,100.00,26.45,2.03
JRB,2023-03-04 06:56,6.11,96.60,24.15,2.54
JRB,2023-03-04 07:25,6.00,100.00,14.95,2.79
JRB,2023-03-04 07:56,6.67,95.88,18.40,3.30
JRB,2023-03-04 08:10,7.00,93.35,14.95,0.51
JRB,2023-03-04 08:56,6.11,100.00,21.85,1.27
JRB,2023-03-04 09:04,6.00,100.00,18.40,T
JRB,2023-03-04 09:56,5.00,100.00,14.95,0.51
JRB,2023-03-04 10:56,5.00,100.00,16.10,T
JRB,2023-03-04 11:56,5.56,95.84,11.50,T
JRB,2023-03-04 12:10,6.00,93.30,9.20,T
JRB,2023-03-04 12:46,6.00,86.99,4.60,T
JRB,2023-03-04 12:56,5.00,92.52,4.60,T
JRB,2023-03-04 13:56,4.44,92.48,4.60,0.00
JRB,2023-03-04 14:25,5.00,93.24,6.90,0.00
JRB,2023-03-04 14:56,6.11,82.04,4.60,0.00
JRB,2023-03-04 15:56,6.11,76.12,3.45,0.00
JRB,2023-03-04 16:56,6.67,72.99,5.75,0.00
JRB,2023-03-04 17:56,6.67,70.43,3.45,0.00
JRB,2023-03-04 18:56,7.22,68.05,4.60,0.00
JRB,2023-03-04 19:18,7.00,70.48,3.45,0.00
JRB,2023-03-04 19:38,7.00,70.48,3.45,0.00
JRB,2023-03-04 19:56,7.22,68.05,0.00,0.00
JRB,2023-03-04 20:19,8.00,65.83,3.45,0.00
JRB,2023-03-04 20:56,8.33,65.63,5.75,0.00
JRB,2023-03-04 21:56,7.22,68.05,3.45,0.00
JRB,2023-03-04 22:35,7.00,65.61,0.00,0.00
JRB,2023-03-04 22:56,6.11,70.30,4.60,0.00
JRB,2023-03-04 23:56,5.56,72.78,5.75,0.00
JRB,2023-03-05 00:56,5.56,76.04,4.60,0.00
JRB,2023-03-05 01:56,5.56,72.78,5.75,0.00
JRB,2023-03-05 02:12,6.00,70.28,4.60,0.00
JRB,2023-03-05 02:56,5.00,67.03,5.75,0.00
JRB,2023-03-05 03:08,5.00,65.16,4.60,0.00
JRB,2023-03-05 03:56,5.00,64.63,3.45,0.00
JRB,2023-03-05 04:56,4.44,64.49,3.45,0.00
JRB,2023-03-05 05:56,4.44,62.15,0.00,0.00
JRB,2023-03-05 06:56,3.89,64.37,3.45,0.00
JRB,2023-03-05 07:56,3.89,64.37,3.45,0.00
JRB,2023-03-05 08:56,3.89,61.78,3.45,0.00
JRB,2023-03-05 09:56,3.89,64.37,5.75,0.00
JRB,2023-03-05 10:56,3.89,64.37,5.75,0.00
JRB,2023-03-05 11:56,3.89,66.79,6.90,0.00
JRB,2023-03-05 12:56,5.56,59.22,5.75,0.00
JRB,2023-03-05 13:56,6.67,57.37,5.75,0.00
JRB,2023-03-05 14:56,7.78,53.37,9.20,0.00
JRB,2023-03-05 15:56,9.44,47.85,10.35,0.00
JRB,2023-03-05 16:56,11.11,44.24,9.20,0.00
JRB,2023-03-05 17:56,11.67,42.48,5.75,0.00
JRB,2023-03-05 18:56,12.22,39.63,0.00,0.00
JRB,2023-03-05 19:56,11.11,37.72,6.90,0.00
JRB,2023-03-05 20:56,11.67,37.74,4.60,0.00
JRB,2023-03-05 21:56,10.56,40.63,3.45,0.00
JRB,2023-03-05 22:56,9.44,45.75,5.75,0.00
JRB,2023-03-05 23:56,8.89,47.32,3.45,0.00
JRB,2023-03-06 00:56,8.33,49.32,0.00,0.00
JRB,2023-03-06 01:56,7.22,55.43,4.60,0.00
JRB,2023-03-06 02:56,7.22,51.08,4.60,0.00
JRB,2023-03-06 03:56,6.67,50.73,3.45,0.00
JRB,2023-03-06 04:56,6.67,50.73,0.00,0.00
JRB,2023-03-06 05:56,6.11,52.91,0.00,0.00
JRB,2023-03-06 06:56,6.11,52.91,4.60,0.00
JRB,2023-03-06 07:56,5.56,54.78,0.00,0.00
JRB,2023-03-06 08:56,5.56,52.78,4.60,0.00
JRB,2023-03-06 09:56,5.00,55.07,3.45,0.00
JRB,2023-03-06 10:56,4.44,59.65,5.75,0.00
JRB,2023-03-06 11:56,4.44,62.15,8.05,0.00
JRB,2023-03-06 12:56,5.56,59.22,9.20,0.00
JRB,2023-03-06 13:56,7.22,53.00,10.35,0.00
JRB,2023-03-06 14:56,8.89,43.77,6.90,0.00
JRB,2023-03-06 15:56,10.00,39.14,6.90,0.00
JRB,2023-03-06 16:56,10.56,33.01,5.75,0.00
JRB,2023-03-06 19:56,11.11,28.01,4.60,0.00
JRB,2023-03-06 20:56,12.22,23.99,6.90,0.00
JRB,2023-03-06 21:56,12.22,26.02,11.50,0.00
JRB,2023-03-06 22:56,10.56,27.86,4.60,0.00
JRB,2023-03-06 23:56,9.44,28.97,0.00,0.00
JRB,2023-03-07 00:56,8.89,34.05,4.60,0.00
JRB,2023-03-07 01:56,8.89,29.96,4.60,0.00
JRB,2023-03-07 02:56,8.33,30.04,5.75,0.00
JRB,2023-03-07 03:56,7.78,31.07,3.45,0.00
JRB,2023-03-07 04:56,7.78,28.49,5.75,0.00
JRB,2023-03-07 05:56,6.11,44.80,6.90,T
JRB,2023-03-07 06:19,4.00,60.29,3.45,T
JRB,2023-03-07 06:51,3.00,74.98,3.45,T
JRB,2023-03-07 06:56,3.33,69.73,8.05,T
JRB,2023-03-07 07:23,2.00,80.51,0.00,0.25
JRB,2023-03-07 07:56,1.67,84.49,3.45,0.51
JRB,2023-03-07 08:11,2.00,80.51,4.60,0.25
JRB,2023-03-07 08:56,1.11,88.27,0.00,0.51
JRB,2023-03-07 09:21,2.00,86.59,3.45,T
JRB,2023-03-07 09:56,1.67,84.49,5.75,T
JRB,2023-03-07 10:38,2.00,80.51,5.75,T
JRB,2023-03-07 10:56,1.67,81.46,5.75,T
JRB,2023-03-07 11:32,2.00,80.51,9.20,T
JRB,2023-03-07 11:56,1.67,81.46,8.05,T
JRB,2023-03-07 12:15,2.00,80.51,6.90,0.00
JRB,2023-03-07 12:56,2.22,75.15,8.05,0.00
JRB,2023-03-07 13:56,4.44,59.65,6.90,0.00
JRB,2023-03-07 14:56,6.11,36.22,3.45,0.25
JRB,2023-03-07 15:56,6.11,34.84,5.75,0.00
JRB,2023-03-07 16:56,8.33,27.54,5.75,0.00
JRB,2023-03-07 17:56,8.33,27.54,5.75,0.00
JRB,2023-03-07 18:56,9.44,26.57,4.60,0.00
JRB,2023-03-07 19:56,9.44,27.86,4.60,0.00
JRB,2023-03-07 20:56,9.44,30.24,5.75,0.25
JRB,2023-03-07 21:56,7.78,36.72,5.75,0.00
JRB,2023-03-07 22:56,4.44,46.41,5.75,0.00
JRB,2023-03-08 00:56,3.33,47.89,3.45,0.00
JRB,2023-03-08 01:56,3.33,50.18,4.60,0.00
JRB,2023-03-08 02:56,2.78,49.61,4.60,0.00
JRB,2023-03-08 03:56,2.78,51.99,0.00,0.00
JRB,2023-03-08 04:56,2.22,51.61,4.60,0.00
JRB,2023-03-08 05:56,1.67,53.49,3.45,0.00
JRB,2023-03-08 06:56,1.11,49.55,5.75,0.00
JRB,2023-03-08 07:56,0.56,53.40,4.60,0.00
JRB,2023-03-08 08:56,0.56,55.75,4.60,0.00
JRB,2023-03-08 09:56,0.56,55.75,4.60,0.00
JRB,2023-03-08 10:56,0.00,60.55,4.60,0.00
JRB,2023-03-08 11:56,0.00,63.45,5.75,0.00
JRB,2023-03-08 12:56,1.67,58.22,6.90,0.00
JRB,2023-03-08 13:56,3.33,50.18,3.45,0.00
JRB,2023-03-08 14:56,5.00,46.19,6.90,0.00
JRB,2023-03-08 15:56,5.56,46.37,3.45,0.00
JRB,2023-03-08 16:56,7.22,45.12,5.75,0.00
JRB,2023-03-08 17:56,8.33,41.99,6.90,0.00
JRB,2023-03-08 18:56,9.44,40.77,9.20,0.00
JRB,2023-03-08 19:56,9.44,40.77,3.45,0.00
JRB,2023-03-08 20:56,9.44,40.77,4.60,0.00
JRB,2023-03-08 21:56,9.44,44.10,4.60,0.00
JRB,2023-03-08 22:56,7.22,49.02,3.45,0.00
JRB,2023-03-08 23:56,6.11,52.91,3.45,0.00
JRB,2023-03-09 00:56,5.00,55.07,3.45,0.00
JRB,2023-03-09 01:56,4.44,57.47,3.45,0.00
JRB,2023-03-09 02:56,3.89,59.52,4.60,0.00
JRB,2023-03-09 03:56,3.33,62.14,5.75,0.00
JRB,2023-03-09 04:56,2.78,61.50,0.00,0.00
JRB,2023-03-09 05:56,2.78,64.38,3.45,0.00
JRB,2023-03-09 06:56,2.22,63.98,5.75,0.00
JRB,2023-03-09 07:56,1.67,63.86,0.00,0.00
JRB,2023-03-09 08:56,1.67,63.86,3.45,0.00
JRB,2023-03-09 09:56,1.67,63.86,3.45,0.00
JRB,2023-03-09 10:56,1.67,63.86,4.60,0.00
JRB,2023-03-09 12:56,3.33,62.14,5.75,0.51
JRB,2023-03-09 13:56,5.00,57.15,4.60,0.00
JRB,2023-03-09 14:56,7.22,51.08,3.45,0.00
JRB,2023-03-09 15:56,8.33,45.62,6.90,0.00
JRB,2023-03-09 16:56,9.44,44.10,8.05,0.00
JRB,2023-03-09 17:56,10.56,42.16,3.45,0.00
JRB,2023-03-09 18:56,11.67,37.74,9.20,0.00
JRB,2023-03-09 19:56,12.22,35.05,3.45,0.00
JRB,2023-03-09 20:56,11.67,36.22,4.60,0.00
JRB,2023-03-09 21:56,10.00,42.33,6.90,0.00
JRB,2023-03-09 22:56,8.33,47.54,11.50,0.00
JRB,2023-03-09 23:56,7.22,53.00,12.65,0.00
JRB,2023-03-10 00:56,6.67,46.70,3.45,0.00
JRB,2023-03-10 01:56,6.11,52.91,6.90,0.00
JRB,2023-03-10 02:56,5.00,57.15,5.75,0.00
JRB,2023-03-10 03:56,4.44,59.65,6.90,0.00
JRB,2023-03-10 04:56,4.44,62.15,9.20,0.00
JRB,2023-03-10 05:56,4.44,59.65,9.20,0.00
JRB,2023-03-10 06:56,3.89,61.78,10.35,0.00
JRB,2023-03-10 07:56,3.89,61.78,4.60,0.00
JRB,2023-03-10 08:56,3.33,62.14,9.20,0.00
JRB,2023-03-10 09:56,3.33,64.49,10.35,0.00
JRB,2023-03-10 10:56,3.33,67.20,11.50,0.00
JRB,2023-03-10 11:22,3.00,69.67,10.35,0.00
JRB,2023-03-10 11:56,3.89,66.79,9.20,0.00
JRB,2023-03-10 12:56,3.89,66.79,9.20,0.00
JRB,2023-03-10 13:56,4.44,64.49,5.75,0.00
JRB,2023-03-10 14:56,4.44,64.49,6.90,0.00
JRB,2023-03-10 15:11,5.00,65.16,5.75,0.00
JRB,2023-03-10 15:56,6.67,57.37,4.60,0.00
JRB,2023-03-10 16:40,7.00,56.74,0.00,0.00
JRB,2023-03-10 16:56,7.22,60.11,0.00,0.00
JRB,2023-03-10 17:13,7.00,61.03,4.60,0.00
JRB,2023-03-10 17:56,6.67,65.02,8.05,0.00
JRB,2023-03-10 18:36,7.00,65.61,3.45,0.00
JRB,2023-03-10 18:56,7.22,60.11,3.45,0.00
JRB,2023-03-10 19:56,7.22,62.83,5.75,0.00
JRB,2023-03-10 20:56,6.67,65.02,6.90,0.00
JRB,2023-03-10 21:56,6.11,64.88,6.90,T
JRB,2023-03-10 22:56,6.11,70.30,8.05,T
JRB,2023-03-10 23:56,6.11,76.12,8.05,T
JRB,2023-03-11 00:22,6.00,81.07,8.05,T
JRB,2023-03-11 00:56,5.56,81.98,4.60,T
JRB,2023-03-11 01:56,5.56,84.93,6.90,T
JRB,2023-03-11 02:56,5.56,88.67,3.45,T
JRB,2023-03-11 03:23,6.00,86.99,6.90,T
JRB,2023-03-11 03:56,5.56,91.84,5.75,T
JRB,2023-03-11 04:23,6.00,86.99,0.00,T
JRB,2023-03-11 04:51,6.00,86.99,8.05,T
JRB,2023-03-11 04:56,5.56,91.84,6.90,T
JRB,2023-03-11 05:19,6.00,93.30,8.05,T
JRB,2023-03-11 05:33,6.00,93.30,8.05,T
JRB,2023-03-11 05:56,5.56,95.84,11.50,T
JRB,2023-03-11 06:56,5.56,95.84,10.35,T
JRB,2023-03-11 07:56,5.00,100.00,11.50,T
JRB,2023-03-11 08:56,5.00,95.82,11.50,T
JRB,2023-03-11 09:56,4.44,92.48,11.50,T
JRB,2023-03-11 10:56,3.89,92.45,11.50,T
JRB,2023-03-11 11:56,3.89,92.45,8.05,T
JRB,2023-03-11 12:09,4.00,93.19,9.20,T
JRB,2023-03-11 12:56,3.33,89.53,3.45,T
JRB,2023-03-11 13:56,2.78,92.76,5.75,T
JRB,2023-03-11 14:56,3.33,92.78,3.45,T
JRB,2023-03-11 15:56,3.89,95.78,3.45,T
JRB,2023-03-11 16:17,4.00,93.19,0.00,0.00
JRB,2023-03-11 16:56,4.44,85.81,4.60,0.00
JRB,2023-03-11 17:56,5.00,75.94,6.90,0.00
JRB,2023-03-11 18:27,6.00,70.28,9.20,0.00
JRB,2023-03-11 18:36,6.00,70.28,6.90,0.00
JRB,2023-03-11 18:53,7.00,65.61,5.75,0.00
JRB,2023-03-11 18:56,6.67,65.02,5.75,0.00
JRB,2023-03-11 19:56,6.67,62.21,8.05,0.00
JRB,2023-03-11 20:56,7.22,57.50,5.75,0.00
JRB,2023-03-11 21:56,6.67,52.86,8.05,0.00
JRB,2023-03-11 22:56,6.11,57.21,8.05,0.00
JRB,2023-03-11 23:56,5.00,64.63,3.45,0.00
JRB,2023-03-12 00:56,5.00,64.63,4.60,0.00
JRB,2023-03-12 01:56,4.44,73.14,6.90,0.00
JRB,2023-03-12 02:56,4.44,73.14,4.60,0.00
JRB,2023-03-12 03:56,3.89,72.45,5.75,0.00
JRB,2023-03-12 05:56,3.33,69.73,3.45,0.00
JRB,2023-03-12 06:56,2.78,75.56,5.75,0.00
JRB,2023-03-12 07:56,2.22,72.43,5.75,0.00
JRB,2023-03-12 08:56,2.22,75.15,5.75,0.00
JRB,2023-03-12 09:56,2.22,66.97,6.90,0.00
JRB,2023-03-12 10:56,2.22,66.97,6.90,0.00
JRB,2023-03-12 11:56,1.67,69.41,4.60,0.00
JRB,2023-03-12 12:56,2.78,66.82,0.00,0.00
JRB,2023-03-12 13:56,4.44,57.47,5.75,0.00
JRB,2023-03-12 14:56,6.11,50.98,4.60,0.00
JRB,2023-03-12 15:56,7.22,45.12,9.20,0.00
JRB,2023-03-12 16:56,7.78,41.84,5.75,0.00
JRB,2023-03-12 17:56,8.33,38.62,4.60,0.00
JRB,2023-03-12 18:56,8.33,40.44,5.75,0.00
JRB,2023-03-12 19:56,7.78,45.47,8.05,0.00
JRB,2023-03-12 20:56,6.67,46.70,4.60,0.00
JRB,2023-03-12 21:56,5.56,57.08,8.05,0.00
JRB,2023-03-12 22:56,5.00,61.79,8.05,0.00
JRB,2023-03-12 23:56,5.00,67.03,8.05,0.00
JRB,2023-03-13 00:56,5.00,70.08,4.60,0.00
JRB,2023-03-13 01:48,5.00,70.08,5.75,0.00
JRB,2023-03-13 01:56,5.00,70.08,8.05,0.00
JRB,2023-03-13 02:44,5.00,70.08,5.75,0.00
JRB,2023-03-13 02:56,5.00,73.25,5.75,0.00
JRB,2023-03-13 03:20,6.00,70.28,8.05,0.00
JRB,2023-03-13 03:56,5.56,76.04,5.75,0.00
JRB,2023-03-13 04:56,5.56,76.04,5.75,0.00
JRB,2023-03-17 16:56,12.22,37.89,5.75,0.00
JRB,2023-03-17 17:56,12.22,42.98,8.05,0.00
JRB,2023-03-17 18:56,11.67,48.13,0.00,0.00
JRB,2023-03-17 19:56,11.67,48.13,3.45,0.00
JRB,2023-03-17 20:56,12.78,50.58,0.00,0.00
JRB,2023-03-17 22:56,12.78,52.40,13.80,0.00
JRB,2023-03-18 04:56,12.22,63.98,5.75,0.00
JRB,2023-03-18 05:29,12.00,66.70,6.90,T
JRB,2023-03-18 05:56,11.67,71.40,8.05,T
JRB,2023-03-18 06:56,11.11,74.35,6.90,T
JRB,2023-03-18 07:10,11.00,76.34,4.60,0.00
JRB,2023-03-18 07:56,10.00,65.75,0.00,0.00
JRB,2023-03-18 08:26,9.00,66.05,3.45,0.00
JRB,2023-03-18 08:56,8.33,60.61,3.45,0.00
JRB,2023-03-18 09:56,7.78,55.36,4.60,0.00
JRB,2023-03-18 10:56,6.67,52.86,0.00,0.00
JRB,2023-03-18 11:56,6.11,50.98,0.00,0.00
JRB,2023-03-18 12:56,6.67,52.86,4.60,0.00
JRB,2023-03-18 13:56,7.78,41.84,4.60,0.00
JRB,2023-03-18 14:56,8.89,40.29,0.00,0.00
JRB,2023-03-18 15:56,9.44,34.20,3.45,0.00
JRB,2023-03-18 16:56,10.00,36.01,6.90,0.00
JRB,2023-03-18 17:56,11.11,31.93,4.60,0.00
JRB,2023-03-18 18:56,12.22,27.27,5.75,0.00
JRB,2023-03-18 19:56,12.22,27.27,9.20,0.00
JRB,2023-03-18 20:56,11.67,33.34,12.65,0.00
JRB,2023-03-18 21:56,11.11,29.35,19.55,0.00
JRB,2023-03-18 22:56,9.44,31.42,18.40,0.00
JRB,2023-03-18 23:56,8.33,31.22,10.35,0.00
JRB,2023-03-19 00:56,7.78,33.72,6.90,0.00
JRB,2023-03-19 01:56,7.22,32.28,9.20,0.00
JRB,2023-03-19 02:56,6.67,33.40,10.35,0.00
JRB,2023-03-19 03:56,6.11,36.22,10.35,0.00
JRB,2023-03-19 04:56,5.00,40.83,11.50,0.00
JRB,2023-03-19 05:56,4.44,44.29,5.75,0.00
JRB,2023-03-19 06:56,3.33,40.49,5.75,0.00
JRB,2023-03-19 07:56,2.22,43.64,4.60,0.00
JRB,2023-03-19 09:56,0.56,53.40,6.90,0.00
JRB,2023-03-19 10:56,0.00,46.92,13.80,0.00
JRB,2023-03-19 11:56,-0.61,42.78,3.45,0.00
JRB,2023-03-19 12:56,0.00,40.92,8.05,0.00
JRB,2023-03-19 13:56,1.11,37.76,9.20,0.00
JRB,2023-03-19 14:56,2.22,34.87,6.90,0.00
JRB,2023-03-19 15:56,2.78,32.20,12.65,0.00
JRB,2023-03-19 16:56,3.89,29.77,10.35,0.00
JRB,2023-03-19 17:56,4.44,28.75,12.65,0.00
JRB,2023-03-19 18:56,4.44,28.75,12.65,0.00
JRB,2023-03-19 19:56,5.00,28.67,4.60,0.00
JRB,2023-03-19 20:56,5.56,30.03,8.05,0.00
JRB,2023-03-19 21:56,5.00,30.11,12.65,0.00
JRB,2023-03-19 22:56,3.89,35.54,0.00,T
JRB,2023-03-19 23:56,3.33,40.49,10.35,0.00
JRB,2023-03-20 00:56,2.78,40.34,11.50,0.00
JRB,2023-03-20 01:56,2.22,43.64,8.05,0.00
JRB,2023-03-20 02:56,2.22,41.96,9.20,0.00
JRB,2023-03-20 03:56,1.67,45.22,8.05,0.00
JRB,2023-03-20 04:56,1.11,45.43,8.05,0.00
JRB,2023-03-20 05:56,1.11,47.25,9.20,0.00
JRB,2023-03-20 06:56,0.56,47.10,8.05,0.00
JRB,2023-03-20 07:56,0.56,47.10,9.20,0.00
JRB,2023-03-20 08:56,0.56,48.98,3.45,0.00
JRB,2023-03-20 09:56,0.00,51.20,6.90,0.00
JRB,2023-03-20 10:56,0.56,55.75,6.90,0.00
JRB,2023-03-20 11:56,0.56,55.75,9.20,0.00
JRB,2023-03-20 12:56,1.67,56.05,9.20,0.00
JRB,2023-03-20 13:56,2.78,49.61,8.05,0.00
JRB,2023-03-20 14:56,4.44,40.82,6.90,0.00
JRB,2023-03-20 15:56,6.11,34.84,6.90,0.00
JRB,2023-03-20 16:56,7.78,32.30,3.45,0.00
JRB,2023-03-20 17:56,8.89,29.96,8.05,0.00
JRB,2023-03-20 18:56,10.00,29.02,8.05,0.00
JRB,2023-03-20 19:56,10.00,34.39,10.35,0.00
JRB,2023-03-20 20:56,10.00,39.14,8.05,0.00
JRB,2023-03-20 21:56,10.00,40.62,3.45,0.00
JRB,2023-03-20 22:56,8.89,47.32,0.00,0.00
JRB,2023-03-20 23:56,8.89,37.06,11.50,0.00
JRB,2023-03-21 00:56,8.33,40.44,8.05,0.00
JRB,2023-03-21 01:56,7.78,41.84,8.05,0.00
JRB,2023-03-21 02:56,7.22,41.50,9.20,0.00
JRB,2023-03-21 04:56,6.11,46.91,8.05,0.00
JRB,2023-03-21 05:56,5.56,44.27,6.90,0.00
JRB,2023-03-21 06:56,5.56,44.27,6.90,0.00
JRB,2023-03-21 07:56,5.00,42.44,6.90,0.00
JRB,2023-03-21 08:56,4.44,50.50,4.60,0.00
JRB,2023-03-21 09:56,3.89,54.77,5.75,0.00
JRB,2023-03-21 10:56,3.33,59.36,6.90,0.00
JRB,2023-03-21 11:56,3.33,59.36,6.90,0.00
JRB,2023-03-21 12:56,4.44,62.15,5.75,0.00
JRB,2023-03-21 13:56,7.22,55.43,5.75,0.00
JRB,2023-03-21 14:56,10.56,33.01,3.45,0.00
JRB,2023-03-21 15:56,12.22,27.27,6.90,0.00
JRB,2023-03-21 16:56,15.00,20.02,5.75,0.00
JRB,2023-03-21 17:56,15.56,20.88,9.20,0.00
JRB,2023-03-21 18:56,15.56,19.25,13.80,0.00
JRB,2023-03-21 19:56,16.11,22.02,3.45,0.00
JRB,2023-03-21 20:56,16.67,21.18,9.20,0.00
JRB,2023-03-21 21:56,15.56,18.52,11.50,0.00
JRB,2023-03-21 22:56,13.89,22.46,9.20,0.00
JRB,2023-03-21 23:56,12.78,26.29,9.20,0.00
JRB,2023-03-22 00:56,12.78,23.13,11.50,0.00
JRB,2023-03-22 01:56,11.67,26.89,8.05,0.00
JRB,2023-03-22 02:56,11.67,25.88,8.05,0.00
JRB,2023-03-22 03:56,10.00,31.60,5.75,0.00
JRB,2023-03-22 04:56,9.44,35.83,8.05,0.00
JRB,2023-03-22 05:56,8.89,38.80,8.05,0.00
JRB,2023-03-22 06:56,7.78,43.44,6.90,0.00
JRB,2023-03-22 07:56,7.22,43.46,4.60,0.00
JRB,2023-03-22 08:56,7.78,39.96,6.90,0.00
JRB,2023-03-22 10:56,7.22,45.12,4.60,0.00
JRB,2023-03-22 11:56,7.22,51.08,3.45,0.00
JRB,2023-03-22 12:56,7.22,49.02,3.45,0.00
JRB,2023-03-22 13:56,8.89,42.17,0.00,0.00
JRB,2023-03-22 14:56,10.00,43.92,9.20,0.00
JRB,2023-03-22 15:56,11.67,37.74,4.60,0.00
JRB,2023-03-22 16:56,14.44,30.43,6.90,0.00
JRB,2023-03-22 17:56,13.33,45.40,0.00,0.00
JRB,2023-03-22 18:56,15.00,42.08,5.75,0.00
JRB,2023-03-22 19:56,15.56,43.61,8.05,0.00
JRB,2023-03-22 20:56,13.33,57.23,4.60,0.00
JRB,2023-03-22 21:56,12.22,66.24,8.05,0.00
JRB,2023-03-22 22:56,11.11,71.28,4.60,0.00
JRB,2023-03-22 23:56,10.56,76.86,4.60,0.00
JRB,2023-03-23 00:56,10.56,76.86,4.60,0.00
JRB,2023-03-23 01:56,10.00,82.86,0.00,0.00
JRB,2023-03-23 02:05,10.00,81.61,0.00,0.00
JRB,2023-03-23 02:25,10.00,87.37,3.45,0.00
JRB,2023-03-23 02:56,10.00,86.06,0.00,0.00
JRB,2023-03-23 03:56,10.00,89.04,0.00,0.00
JRB,2023-03-23 04:46,10.00,87.37,0.00,0.00
JRB,2023-03-23 04:56,10.00,89.04,0.00,0.00
JRB,2023-03-23 05:56,10.00,89.04,0.00,0.00
JRB,2023-03-23 06:56,10.00,89.04,0.00,0.00
JRB,2023-03-23 08:56,8.33,93.06,5.75,0.00
JRB,2023-03-23 09:56,8.89,92.74,0.00,0.00
JRB,2023-03-23 10:56,8.89,86.28,0.00,0.00
JRB,2023-03-23 11:56,9.44,77.26,3.45,0.00
JRB,2023-03-23 12:56,10.00,76.76,8.05,0.00
JRB,2023-03-23 13:56,11.11,71.28,5.75,0.00
JRB,2023-03-23 14:56,11.11,71.28,6.90,0.00
JRB,2023-03-23 15:56,10.56,79.54,5.75,T
JRB,2023-03-23 16:49,11.00,81.74,8.05,T
JRB,2023-03-23 16:56,10.56,85.48,4.60,T
JRB,2023-03-23 17:38,11.00,87.47,8.05,T
JRB,2023-03-23 17:56,11.11,86.17,8.05,T
JRB,2023-03-23 18:56,11.67,89.18,8.05,0.00
JRB,2023-03-23 19:56,12.22,86.29,10.35,0.00
JRB,2023-03-23 20:15,13.00,81.99,6.90,0.00
JRB,2023-03-23 20:56,13.33,80.52,10.35,0.00
JRB,2023-03-23 21:56,13.89,77.38,9.20,0.00
JRB,2023-03-23 22:56,13.89,77.38,10.35,0.00
JRB,2023-03-23 23:56,13.89,77.38,11.50,0.00
JRB,2023-03-24 00:56,13.33,80.52,10.35,0.00
JRB,2023-03-24 01:56,13.33,80.52,5.75,0.00
JRB,2023-03-24 02:56,13.33,83.88,6.90,0.00
JRB,2023-03-24 03:15,14.00,82.12,4.60,0.00
JRB,2023-03-24 03:56,13.89,74.27,0.00,0.00
JRB,2023-03-24 04:56,13.33,64.47,3.45,0.00
JRB,2023-03-24 05:56,12.22,63.98,4.60,0.00
JRB,2023-03-24 06:56,11.11,66.00,5.75,0.00
JRB,2023-03-24 07:56,11.11,63.24,0.00,0.00
JRB,2023-03-24 08:56,10.56,49.98,4.60,0.00
JRB,2023-03-24 09:56,9.44,40.77,4.60,0.00
JRB,2023-03-24 10:56,8.33,47.54,0.00,0.00
JRB,2023-03-24 11:56,7.78,53.37,4.60,0.00
JRB,2023-03-24 12:56,7.22,55.43,4.60,T
JRB,2023-03-24 13:56,6.67,59.50,6.90,T
JRB,2023-03-24 14:56,6.67,52.86,0.00,0.00
JRB,2023-03-24 15:56,6.67,57.37,9.20,0.00
JRB,2023-03-24 16:56,8.33,51.58,8.05,0.00
JRB,2023-03-24 17:56,9.44,44.10,5.75,0.00
JRB,2023-03-24 19:56,10.56,38.99,5.75,0.00
JRB,2023-03-24 20:56,11.67,42.48,5.75,0.00
JRB,2023-03-24 21:56,11.67,42.48,4.60,0.00
JRB,2023-03-24 22:56,9.44,47.85,3.45,0.00
